年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
10005,匯豐,,78450000000,29111000000,107561000000,55398000000,14548000000,69946000000,23052000000,14563000000,37615000000,0
10005,京城商業銀行,,2387000000,5552000000,7939000000,2225000000,4201000000,6426000000,162000000,1351000000,1513000000,0
10005,臺灣工業銀行,,1507000000,12802000000,14309000000,1022000000,3927000000,4948000000,485000000,8875000000,9361000000,0
10005,臺灣中小企業銀行,,60815000000,44011000000,104826000000,44427000000,30841000000,75268000000,16388000000,13170000000,29558000000,0
10005,台北富邦銀行,,87008000000,74734000000,161742000000,73961000000,61121000000,135083000000,13047000000,13613000000,26659000000,1
10005,華泰商業銀行,,1567000000,1176000000,2743000000,1473000000,1134000000,2607000000,94000000,42000000,136000000,0
10005,花旗,,250702000000,34444000000,285146000000,164741000000,22701000000,187442000000,85961000000,11743000000,97704000000,0
10005,安泰商業銀行,,7941000000,14964000000,22905000000,6706000000,12600000000,19306000000,1235000000,2364000000,3599000000,0
10005,臺灣新光商業銀行,,17118000000,19245000000,36363000000,12973000000,13202000000,26175000000,4145000000,6043000000,10188000000,1
10005,聯邦商業銀行,,8989000000,18446000000,27435000000,7264000000,14302000000,21566000000,1725000000,4144000000,5869000000,0
10005,大台北商業銀行,,213000000,99000000,312000000,213000000,99000000,312000000,0,0,0,0
10005,永豐商業銀行,,83456000000,54703000000,138160000000,41215000000,25946000000,67161000000,42241000000,28757000000,70999000000,1
10005,三信商業銀行,,698000000,771000000,1469000000,686000000,747000000,1433000000,12000000,24000000,36000000,0
10005,板信商業銀行,,3312000000,3405000000,6717000000,2843000000,3014000000,5857000000,469000000,391000000,860000000,0
10005,元大商業銀行,,19730000000,24915000000,44645000000,17668000000,16371000000,34038000000,2062000000,8544000000,10607000000,1
10005,外國銀行在臺分行,,131711000000,85783000000,217494000000,84809000000,53665000000,138474000000,46902000000,32118000000,79020000000,0
10005,第一商業銀行,,135660000000,143596000000,279255000000,92230000000,84080000000,176310000000,43430000000,59516000000,102945000000,1
10005,國泰世華商業銀行,,76741000000,78905000000,155647000000,63511000000,43805000000,107316000000,13230000000,35100000000,48331000000,1
10005,華南商業銀行,,133874000000,107428000000,241302000000,93149000000,71605000000,164754000000,40725000000,35823000000,76548000000,1
10005,中國信託商業銀行,,159881000000,113568000000,273449000000,86809000000,36674000000,123483000000,73072000000,76894000000,149966000000,1
10005,台新國際商業銀行,,72461000000,52768000000,125229000000,53041000000,29615000000,82657000000,19420000000,23153000000,42572000000,1
10005,遠東國際商業銀行,,9520000000,29629000000,39149000000,7357000000,7669000000,15027000000,2163000000,21960000000,24122000000,0
10005,臺灣土地銀行,,26473000000,50204000000,76676000000,22837000000,30207000000,53043000000,3636000000,19997000000,23633000000,0
10005,玉山商業銀行,,61479000000,56597000000,118077000000,37769000000,35562000000,73331000000,23710000000,21035000000,44746000000,1
10005,合作金庫商業銀行,,84044000000,90325000000,174370000000,68268000000,63812000000,132079000000,15776000000,26513000000,42291000000,0
10005,中華開發工業銀行,,4547000000,20201000000,24748000000,3291000000,10529000000,13820000000,1256000000,9672000000,10928000000,1
10005,台中商業銀行,,7635000000,7402000000,15037000000,6373000000,5652000000,12026000000,1262000000,1750000000,3011000000,0
10005,兆豐國際商業銀行,,273941000000,257897000000,531838000000,139534000000,104178000000,243712000000,134407000000,153719000000,288126000000,1
10005,彰化商業銀行,,89488000000,92821000000,182309000000,63045000000,49838000000,112883000000,26443000000,42983000000,69426000000,1
10005,陽信商業銀行,,3655000000,3052000000,6708000000,3165000000,2859000000,6024000000,490000000,193000000,684000000,0
10005,高雄銀行,,3426000000,4222000000,7648000000,2972000000,3371000000,6343000000,454000000,851000000,1305000000,0
10005,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
10005,大眾商業銀行,,24795000000,17845000000,42640000000,16607000000,12890000000,29497000000,8188000000,4955000000,13143000000,0
10005,萬泰商業銀行,,3512000000,1249000000,4761000000,3377000000,1249000000,4626000000,135000000,0,135000000,0
10005,日盛國際商業銀行,,7994000000,5921000000,13915000000,7159000000,5084000000,12243000000,835000000,837000000,1672000000,1
10005,上海商業儲蓄銀行,,77877000000,80115000000,157993000000,32121000000,28233000000,60355000000,45756000000,51882000000,97638000000,0
10005,臺灣銀行,,95699000000,225506000000,321205000000,78559000000,182816000000,261375000000,17140000000,42690000000,59830000000,1
10005,渣打國際商業銀行,,74998000000,17352000000,92350000000,58247000000,14286000000,72533000000,16751000000,3066000000,19817000000,0
