年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
10108,匯豐,,87032000000,37076000000,124108000000,55921000000,20387000000,76309000000,31111000000,16689000000,47799000000,0
10108,京城商業銀行,,1986000000,3435000000,5422000000,1653000000,2050000000,3703000000,333000000,1385000000,1719000000,0
10108,臺灣工業銀行,,5378000000,13559000000,18937000000,4345000000,6193000000,10539000000,1033000000,7366000000,8398000000,0
10108,星展,,12136000000,17910000000,30046000000,9584000000,10714000000,20298000000,2552000000,7196000000,9748000000,0
10108,臺灣中小企業銀行,,62951000000,42359000000,105310000000,44438000000,28959000000,73397000000,18513000000,13400000000,31913000000,0
10108,台北富邦銀行,,93889000000,101536000000,195425000000,77245000000,66769000000,144014000000,16644000000,34767000000,51411000000,1
10108,合作金庫商業銀行,,82128000000,100130000000,182258000000,65463000000,73913000000,139376000000,16665000000,26217000000,42882000000,1
10108,華泰商業銀行,,1492000000,1942000000,3434000000,1386000000,1466000000,2853000000,106000000,476000000,581000000,0
10108,花旗,,320248000000,33291000000,353538000000,214495000000,22712000000,237208000000,105753000000,10579000000,116330000000,0
10108,安泰商業銀行,,8011000000,15776000000,23787000000,6387000000,13017000000,19403000000,1624000000,2759000000,4384000000,0
10108,臺灣新光商業銀行,,30149000000,37083000000,67232000000,21388000000,26800000000,48188000000,8761000000,10283000000,19044000000,1
10108,聯邦商業銀行,,8603000000,21908000000,30511000000,6980000000,17354000000,24334000000,1623000000,4554000000,6177000000,0
10108,大台北商業銀行,,206000000,103000000,309000000,206000000,103000000,309000000,0,0,0,0
10108,永豐商業銀行,,96526000000,68792000000,165318000000,51013000000,25334000000,76347000000,45513000000,43458000000,88971000000,1
10108,三信商業銀行,,585000000,595000000,1180000000,557000000,574000000,1131000000,28000000,21000000,49000000,0
10108,板信商業銀行,,3512000000,3893000000,7405000000,2837000000,3460000000,6297000000,675000000,433000000,1108000000,0
10108,元大商業銀行,,18502000000,33449000000,51951000000,15901000000,23211000000,39112000000,2601000000,10238000000,12839000000,1
10108,外國銀行在臺分行,,146498000000,92983000000,239481000000,85321000000,47033000000,132354000000,61177000000,45950000000,107127000000,0
10108,第一商業銀行,,155168000000,148196000000,303364000000,101799000000,79873000000,181672000000,53369000000,68323000000,121692000000,1
10108,國泰世華商業銀行,,93866000000,109271000000,203137000000,71904000000,64351000000,136256000000,21962000000,44920000000,66881000000,1
10108,華南商業銀行,,140817000000,121989000000,262806000000,91275000000,78250000000,169525000000,49542000000,43739000000,93281000000,1
10108,中國信託商業銀行,,174116000000,180892000000,355008000000,80363000000,63135000000,143499000000,93753000000,117757000000,211509000000,1
10108,台新國際商業銀行,,95566000000,77456000000,173022000000,64937000000,45177000000,110114000000,30629000000,32279000000,62908000000,1
10108,遠東國際商業銀行,,10871000000,34972000000,45844000000,8327000000,13037000000,21364000000,2544000000,21935000000,24480000000,0
10108,臺灣土地銀行,,31299000000,50639000000,81938000000,27162000000,27909000000,55071000000,4137000000,22730000000,26867000000,0
10108,玉山商業銀行,,67959000000,74159000000,142118000000,41084000000,45673000000,86757000000,26875000000,28486000000,55361000000,1
10108,中華開發工業銀行,,3555000000,32218000000,35773000000,1586000000,19161000000,20747000000,1969000000,13057000000,15026000000,1
10108,台中商業銀行,,8067000000,9368000000,17435000000,6362000000,6671000000,13033000000,1705000000,2697000000,4402000000,0
10108,兆豐國際商業銀行,,322054000000,297245000000,619300000000,151647000000,98009000000,249655000000,170407000000,199236000000,369645000000,1
10108,彰化商業銀行,,97433000000,87644000000,185076000000,67344000000,51249000000,118593000000,30089000000,36395000000,66483000000,1
10108,陽信商業銀行,,2996000000,3897000000,6893000000,2517000000,3511000000,6029000000,479000000,386000000,864000000,0
10108,高雄銀行,,3460000000,4860000000,8321000000,2863000000,3244000000,6107000000,597000000,1616000000,2214000000,0
10108,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
10108,大眾商業銀行,,25693000000,34347000000,60040000000,18880000000,24048000000,42927000000,6813000000,10299000000,17113000000,0
10108,萬泰商業銀行,,3156000000,4434000000,7590000000,2911000000,4218000000,7129000000,245000000,216000000,461000000,0
10108,日盛國際商業銀行,,7223000000,9394000000,16618000000,6273000000,7850000000,14123000000,950000000,1544000000,2495000000,1
10108,上海商業儲蓄銀行,,89219000000,87247000000,176466000000,31763000000,29397000000,61159000000,57456000000,57850000000,115307000000,0
10108,臺灣銀行,,118216000000,234874000000,353091000000,98058000000,173420000000,271478000000,20158000000,61454000000,81613000000,1
10108,渣打國際商業銀行,,75051000000,34542000000,109592000000,61792000000,28624000000,90416000000,13259000000,5918000000,19176000000,0
