年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
10110,匯豐,,85934000000,34418000000,120352000000,54379000000,19164000000,73543000000,31555000000,15254000000,46809000000,0
10110,京城商業銀行,,2363000000,3167000000,5530000000,1895000000,1850000000,3746000000,468000000,1317000000,1784000000,0
10110,臺灣工業銀行,,6704000000,12199000000,18903000000,5269000000,4659000000,9928000000,1435000000,7540000000,8975000000,0
10110,星展,,11838000000,21635000000,33473000000,9465000000,13075000000,22540000000,2373000000,8560000000,10933000000,0
10110,臺灣中小企業銀行,,65497000000,43464000000,108961000000,47194000000,29780000000,76974000000,18303000000,13684000000,31987000000,0
10110,台北富邦銀行,,97203000000,103917000000,201120000000,80456000000,73514000000,153970000000,16747000000,30403000000,47150000000,1
10110,合作金庫商業銀行,,88557000000,95851000000,184408000000,69878000000,69552000000,139430000000,18679000000,26299000000,44978000000,1
10110,華泰商業銀行,,1718000000,2413000000,4132000000,1446000000,1697000000,3143000000,272000000,716000000,989000000,0
10110,花旗,,260363000000,31221000000,291585000000,156092000000,21342000000,177434000000,104271000000,9879000000,114151000000,0
10110,安泰商業銀行,,10463000000,18139000000,28602000000,9243000000,15233000000,24476000000,1220000000,2906000000,4126000000,0
10110,臺灣新光商業銀行,,30896000000,30220000000,61116000000,22291000000,19135000000,41427000000,8605000000,11085000000,19689000000,1
10110,聯邦商業銀行,,9513000000,22447000000,31960000000,7864000000,17881000000,25746000000,1649000000,4566000000,6214000000,0
10110,大台北商業銀行,,243000000,136000000,379000000,243000000,136000000,379000000,0,0,0,0
10110,永豐商業銀行,,100788000000,68724000000,169511000000,50698000000,25004000000,75702000000,50090000000,43720000000,93809000000,1
10110,三信商業銀行,,684000000,639000000,1323000000,647000000,618000000,1265000000,37000000,21000000,58000000,0
10110,板信商業銀行,,3949000000,4708000000,8657000000,3248000000,4154000000,7403000000,701000000,554000000,1254000000,0
10110,元大商業銀行,,18705000000,36497000000,55202000000,15512000000,23961000000,39473000000,3193000000,12536000000,15729000000,1
10110,外國銀行在臺分行,,140284000000,104880000000,245164000000,81578000000,45288000000,126865000000,58706000000,59592000000,118299000000,0
10110,第一商業銀行,,163407000000,148135000000,311542000000,110044000000,76948000000,186992000000,53363000000,71187000000,124550000000,1
10110,國泰世華商業銀行,,108067000000,96818000000,204885000000,81941000000,61629000000,143570000000,26126000000,35189000000,61315000000,1
10110,華南商業銀行,,152357000000,116581000000,268938000000,101504000000,71941000000,173444000000,50853000000,44640000000,95494000000,1
10110,中國信託商業銀行,,178309000000,160342000000,338651000000,87167000000,48054000000,135221000000,91142000000,112288000000,203430000000,1
10110,台新國際商業銀行,,79673000000,77786000000,157459000000,57080000000,40419000000,97498000000,22593000000,37367000000,59961000000,1
10110,遠東國際商業銀行,,12408000000,36673000000,49081000000,8775000000,13898000000,22674000000,3633000000,22775000000,26407000000,0
10110,臺灣土地銀行,,34699000000,49642000000,84341000000,31047000000,25207000000,56254000000,3652000000,24435000000,28087000000,0
10110,玉山商業銀行,,75954000000,75300000000,151254000000,46890000000,47526000000,94416000000,29064000000,27774000000,56838000000,1
10110,中華開發工業銀行,,4861000000,32871000000,37732000000,2376000000,21451000000,23827000000,2485000000,11420000000,13905000000,1
10110,台中商業銀行,,9195000000,9793000000,18988000000,7532000000,6606000000,14138000000,1663000000,3187000000,4850000000,0
10110,兆豐國際商業銀行,,334485000000,283238000000,617723000000,159532000000,94770000000,254302000000,174953000000,188468000000,363421000000,1
10110,彰化商業銀行,,101695000000,86029000000,187724000000,69556000000,49618000000,119174000000,32139000000,36411000000,68550000000,1
10110,陽信商業銀行,,3249000000,4664000000,7913000000,2792000000,4183000000,6975000000,457000000,481000000,938000000,0
10110,高雄銀行,,3250000000,4866000000,8116000000,2664000000,3427000000,6091000000,586000000,1439000000,2025000000,0
10110,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
10110,大眾商業銀行,,27592000000,33178000000,60770000000,20690000000,23225000000,43915000000,6902000000,9953000000,16855000000,0
10110,萬泰商業銀行,,3490000000,4449000000,7939000000,3200000000,4087000000,7286000000,290000000,362000000,653000000,0
10110,日盛國際商業銀行,,8400000000,9615000000,18014000000,7304000000,8044000000,15348000000,1096000000,1571000000,2666000000,1
10110,上海商業儲蓄銀行,,92853000000,94913000000,187765000000,33512000000,33210000000,66722000000,59341000000,61703000000,121043000000,0
10110,臺灣銀行,,123415000000,222914000000,346329000000,103284000000,169669000000,272953000000,20131000000,53245000000,73376000000,1
10110,渣打國際商業銀行,,75128000000,40466000000,115594000000,59102000000,32880000000,91982000000,16026000000,7586000000,23612000000,0
