年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
10112,匯豐,,89903000000,34362000000,124265000000,59875000000,16782000000,76658000000,30028000000,17580000000,47607000000,0
10112,京城商業銀行,,2627000000,3110000000,5737000000,2190000000,1813000000,4003000000,437000000,1297000000,1734000000,0
10112,臺灣工業銀行,,6941000000,12792000000,19732000000,4220000000,4850000000,9070000000,2721000000,7942000000,10662000000,0
10112,星展,,20827000000,21994000000,42821000000,18168000000,12130000000,30298000000,2659000000,9864000000,12523000000,0
10112,臺灣中小企業銀行,,69535000000,44052000000,113587000000,50455000000,30048000000,80503000000,19080000000,14004000000,33084000000,0
10112,台北富邦銀行,,104852000000,110703000000,215555000000,88480000000,76348000000,164828000000,16372000000,34355000000,50727000000,1
10112,合作金庫商業銀行,,95234000000,105739000000,200973000000,75586000000,77300000000,152886000000,19648000000,28439000000,48087000000,1
10112,華泰商業銀行,,1762000000,2537000000,4299000000,1511000000,1868000000,3379000000,251000000,669000000,920000000,0
10112,花旗,,280577000000,30722000000,311299000000,177970000000,20661000000,198632000000,102607000000,10061000000,112667000000,0
10112,安泰商業銀行,,9018000000,19071000000,28088000000,7690000000,16180000000,23870000000,1328000000,2891000000,4218000000,0
10112,臺灣新光商業銀行,,33403000000,34659000000,68062000000,24783000000,22056000000,46838000000,8620000000,12603000000,21224000000,1
10112,聯邦商業銀行,,9380000000,23749000000,33129000000,7682000000,19100000000,26782000000,1698000000,4649000000,6347000000,0
10112,大台北商業銀行,,263000000,165000000,428000000,263000000,165000000,428000000,0,0,0,0
10112,永豐商業銀行,,110659000000,66761000000,177420000000,59284000000,23484000000,82768000000,51375000000,43277000000,94652000000,1
10112,三信商業銀行,,620000000,714000000,1333000000,598000000,697000000,1295000000,22000000,17000000,38000000,0
10112,板信商業銀行,,3655000000,4414000000,8069000000,2986000000,3910000000,6896000000,669000000,504000000,1173000000,0
10112,元大商業銀行,,19384000000,39026000000,58410000000,16508000000,27405000000,43913000000,2876000000,11621000000,14497000000,1
10112,外國銀行在臺分行,,172313000000,110859000000,283173000000,101730000000,53835000000,155566000000,70583000000,57024000000,127607000000,0
10112,第一商業銀行,,164904000000,148240000000,313144000000,111810000000,77830000000,189640000000,53094000000,70410000000,123504000000,1
10112,國泰世華商業銀行,,109871000000,98075000000,207946000000,86424000000,62269000000,148693000000,23447000000,35806000000,59253000000,1
10112,華南商業銀行,,151660000000,118613000000,270273000000,99861000000,73632000000,173493000000,51799000000,44981000000,96780000000,1
10112,中國信託商業銀行,,181294000000,166040000000,347335000000,88685000000,44026000000,132711000000,92609000000,122014000000,214624000000,1
10112,台新國際商業銀行,,82748000000,77921000000,160669000000,57389000000,42115000000,99503000000,25359000000,35806000000,61166000000,1
10112,遠東國際商業銀行,,12210000000,34486000000,46696000000,9028000000,14127000000,23156000000,3182000000,20359000000,23540000000,0
10112,臺灣土地銀行,,37689000000,50113000000,87802000000,33845000000,28253000000,62098000000,3844000000,21860000000,25704000000,0
10112,玉山商業銀行,,76158000000,80749000000,156908000000,46944000000,52015000000,98958000000,29214000000,28734000000,57950000000,1
10112,中華開發工業銀行,,5457000000,38979000000,44435000000,2939000000,25705000000,28644000000,2518000000,13274000000,15791000000,1
10112,台中商業銀行,,9635000000,10802000000,20437000000,8116000000,7693000000,15809000000,1519000000,3109000000,4628000000,0
10112,兆豐國際商業銀行,,333107000000,316874000000,649981000000,161157000000,106700000000,267857000000,171950000000,210174000000,382124000000,1
10112,彰化商業銀行,,103406000000,83358000000,186764000000,72965000000,47864000000,120829000000,30441000000,35494000000,65935000000,1
10112,陽信商業銀行,,3941000000,4356000000,8297000000,3306000000,3970000000,7277000000,635000000,386000000,1020000000,0
10112,高雄銀行,,3157000000,5100000000,8257000000,2627000000,3622000000,6248000000,530000000,1478000000,2009000000,0
10112,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
10112,大眾商業銀行,,27171000000,35913000000,63084000000,20496000000,24615000000,45111000000,6675000000,11298000000,17973000000,0
10112,萬泰商業銀行,,3746000000,4858000000,8604000000,3537000000,4294000000,7831000000,209000000,564000000,773000000,0
10112,日盛國際商業銀行,,8574000000,12684000000,21257000000,7118000000,9300000000,16418000000,1456000000,3384000000,4839000000,1
10112,上海商業儲蓄銀行,,92418000000,96975000000,189392000000,33977000000,33245000000,67222000000,58441000000,63730000000,122170000000,0
10112,臺灣銀行,,121783000000,242642000000,364425000000,101678000000,179471000000,281149000000,20105000000,63171000000,83276000000,1
10112,渣打國際商業銀行,,74077000000,54713000000,128790000000,62379000000,44654000000,107033000000,11698000000,10059000000,21757000000,0
