年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
10206,匯豐,,83553000000,31328000000,114881000000,55795000000,19350000000,75144000000,27758000000,11978000000,39737000000,0
10206,京城商業銀行,,2231000000,4741000000,6972000000,2024000000,3548000000,5572000000,207000000,1193000000,1400000000,0
10206,臺灣工業銀行,,7480000000,15907000000,23387000000,4866000000,4285000000,9151000000,2614000000,11622000000,14236000000,0
10206,星展,,19630000000,22991000000,42621000000,15585000000,13996000000,29581000000,4045000000,8995000000,13040000000,0
10206,臺灣中小企業銀行,,71487000000,48923000000,120410000000,51832000000,34636000000,86468000000,19655000000,14287000000,33942000000,0
10206,台北富邦銀行,,116173000000,123919000000,240092000000,97667000000,86272000000,183939000000,18506000000,37647000000,56153000000,1
10206,合作金庫商業銀行,,97445000000,104191000000,201635000000,78315000000,73781000000,152096000000,19130000000,30410000000,49539000000,1
10206,華泰商業銀行,,2267000000,2242000000,4509000000,2064000000,1843000000,3907000000,203000000,399000000,602000000,0
10206,花旗,,304103000000,33017000000,337120000000,216381000000,20841000000,237222000000,87722000000,12176000000,99898000000,0
10206,安泰商業銀行,,8381000000,23711000000,32092000000,6767000000,18762000000,25529000000,1614000000,4949000000,6563000000,0
10206,臺灣新光商業銀行,,33948000000,38332000000,72280000000,23214000000,22015000000,45229000000,10734000000,16317000000,27051000000,1
10206,聯邦商業銀行,,10359000000,25118000000,35476000000,8425000000,19869000000,28294000000,1934000000,5249000000,7182000000,0
10206,大台北商業銀行,,292000000,288000000,580000000,292000000,288000000,580000000,0,0,0,0
10206,永豐商業銀行,,117469000000,101449000000,218918000000,61435000000,46747000000,108182000000,56034000000,54702000000,110736000000,1
10206,三信商業銀行,,652000000,748000000,1400000000,630000000,732000000,1362000000,22000000,16000000,38000000,0
10206,板信商業銀行,,4064000000,4655000000,8719000000,3268000000,4166000000,7434000000,796000000,489000000,1285000000,0
10206,元大商業銀行,,20590000000,45320000000,65910000000,16933000000,32208000000,49142000000,3657000000,13112000000,16768000000,1
10206,外國銀行在臺分行,,115858000000,65419000000,181278000000,64640000000,27401000000,92041000000,51218000000,38018000000,89237000000,0
10206,第一商業銀行,,175185000000,155940000000,331126000000,120922000000,77753000000,198675000000,54263000000,78187000000,132451000000,1
10206,大陸地區銀行在臺分行,,1181000000,25986000000,27167000000,1181000000,25986000000,27167000000,0,0,0,0
10206,國泰世華商業銀行,,112516000000,111827000000,224343000000,90971000000,68627000000,159598000000,21545000000,43200000000,64745000000,1
10206,華南商業銀行,,154253000000,135860000000,290113000000,105427000000,86470000000,191897000000,48826000000,49390000000,98216000000,1
10206,中國信託商業銀行,,198930000000,189991000000,388921000000,104611000000,57761000000,162372000000,94319000000,132230000000,226549000000,1
10206,台新國際商業銀行,,91385000000,69276000000,160661000000,64924000000,36589000000,101513000000,26461000000,32687000000,59148000000,1
10206,遠東國際商業銀行,,15609000000,34320000000,49929000000,12890000000,14175000000,27065000000,2719000000,20145000000,22864000000,0
10206,臺灣土地銀行,,41907000000,49684000000,91591000000,37153000000,24341000000,61493000000,4754000000,25343000000,30098000000,0
10206,玉山商業銀行,,79099000000,85340000000,164438000000,50980000000,52586000000,103566000000,28119000000,32754000000,60872000000,1
10206,中華開發工業銀行,,5642000000,35267000000,40909000000,2961000000,21235000000,24196000000,2681000000,14032000000,16713000000,1
10206,台中商業銀行,,10374000000,11262000000,21636000000,8821000000,8022000000,16843000000,1553000000,3240000000,4793000000,0
10206,兆豐國際商業銀行,,346434000000,334125000000,680559000000,168851000000,127544000000,296394000000,177583000000,206581000000,384165000000,1
10206,彰化商業銀行,,113441000000,91588000000,205029000000,82543000000,54290000000,136833000000,30898000000,37298000000,68196000000,1
10206,陽信商業銀行,,3913000000,5049000000,8963000000,3434000000,4442000000,7876000000,479000000,607000000,1087000000,0
10206,高雄銀行,,3352000000,5097000000,8449000000,2777000000,3898000000,6676000000,575000000,1199000000,1773000000,0
10206,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
10206,大眾商業銀行,,31302000000,29799000000,61101000000,24468000000,19708000000,44176000000,6834000000,10091000000,16925000000,0
10206,萬泰商業銀行,,4324000000,9257000000,13581000000,4080000000,8560000000,12640000000,244000000,697000000,941000000,0
10206,日盛國際商業銀行,,7960000000,14816000000,22776000000,6991000000,9569000000,16560000000,969000000,5247000000,6216000000,1
10206,上海商業儲蓄銀行,,93901000000,102024000000,195925000000,38281000000,32265000000,70545000000,55620000000,69759000000,125380000000,0
10206,臺灣銀行,,127181000000,319599000000,446780000000,105188000000,202982000000,308170000000,21993000000,116617000000,138610000000,1
10206,澳盛,,55237000000,72188000000,127425000000,37867000000,36042000000,73909000000,17370000000,36146000000,53516000000,0
10206,渣打國際商業銀行,,60469000000,41264000000,101732000000,46302000000,33075000000,79377000000,14167000000,8189000000,22355000000,0
