年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
9609,臺北國際商業銀行,,0,0,0,0,0,0,0,0,0,0
9609,京城商業銀行,,916000000,2685000000,3601000000,777000000,2412000000,3189000000,139000000,273000000,412000000,0
9609,臺灣工業銀行,,646000000,14240000000,14887000000,522000000,7545000000,8066000000,124000000,6695000000,6821000000,0
9609,臺中商業銀行,,2288000000,4849000000,7137000000,1566000000,4048000000,5613000000,722000000,801000000,1524000000,0
9609,臺灣中小企業銀行,,29147000000,54149000000,83296000000,19943000000,35306000000,55249000000,9204000000,18843000000,28047000000,0
9609,臺東區中小企業銀行,,0,0,0,0,0,0,0,0,0,0
9609,第七商業銀行,,0,0,0,0,0,0,0,0,0,1
9609,彰化商業銀行,,51924000000,83545000000,135469000000,31692000000,54769000000,86460000000,20232000000,28776000000,49009000000,0
9609,中央信託局,,0,0,0,0,0,0,0,0,0,0
9609,稻江商業銀行,,0,0,0,0,0,0,0,0,0,0
9609,台北富邦銀行,,32964000000,77804000000,110768000000,29240000000,68029000000,97269000000,3724000000,9775000000,13499000000,1
9609,華泰商業銀行,,474000000,1055000000,1530000000,459000000,1043000000,1502000000,15000000,12000000,28000000,0
9609,安泰商業銀行,,3482000000,11819000000,15302000000,3006000000,11083000000,14090000000,476000000,736000000,1212000000,0
9609,臺灣新光商業銀行,,2509000000,14590000000,17099000000,1895000000,13883000000,15778000000,614000000,707000000,1321000000,1
9609,聯邦商業銀行,,4461000000,21469000000,25930000000,3164000000,14206000000,17370000000,1297000000,7263000000,8560000000,0
9609,遠東國際商業銀行,,6887000000,35937000000,42824000000,5546000000,16196000000,21742000000,1341000000,19741000000,21082000000,0
9609,永豐商業銀行,,55298000000,99633000000,154932000000,28680000000,41113000000,69793000000,26618000000,58520000000,85139000000,1
9609,三信商業銀行,,144000000,919000000,1063000000,122000000,886000000,1008000000,22000000,33000000,55000000,0
9609,板信商業銀行,,1717000000,5534000000,7251000000,1414000000,4465000000,5878000000,303000000,1069000000,1373000000,0
9609,元大商業銀行,,6000000000,19406000000,25406000000,4910000000,15138000000,20048000000,1090000000,4268000000,5358000000,1
9609,花蓮區中小企業銀行,,0,0,0,0,0,0,0,0,0,0
9609,臺灣銀行,,40244000000,188517000000,228761000000,31787000000,166024000000,197812000000,8457000000,22493000000,30949000000,0
9609,外國銀行在台分行,,224874000000,288167000000,513040000000,156505000000,141225000000,297730000000,68369000000,146942000000,215310000000,0
9609,第一商業銀行,,62585000000,118919000000,181503000000,44000000000,86516000000,130516000000,18585000000,32403000000,50987000000,1
9609,寶華商業銀行,,888000000,2420000000,3307000000,835000000,2160000000,2995000000,53000000,260000000,312000000,0
9609,國泰世華商業銀行,,23459000000,76347000000,99806000000,17061000000,49067000000,66128000000,6398000000,27280000000,33678000000,1
9609,中華商業銀行,,754000000,1745000000,2499000000,680000000,1698000000,2378000000,74000000,47000000,121000000,0
9609,華南商業銀行,,80199000000,134234000000,214434000000,58102000000,90151000000,148253000000,22097000000,44083000000,66181000000,1
9609,中國信託商業銀行,,89417000000,172777000000,262194000000,50882000000,69837000000,120719000000,38535000000,102940000000,141475000000,1
9609,台新國際商業銀行,,30930000000,111552000000,142482000000,22484000000,68244000000,90728000000,8446000000,43308000000,51754000000,1
9609,慶豐商業銀行,,2651000000,3912000000,6564000000,512000000,1938000000,2451000000,2139000000,1974000000,4113000000,0
9609,臺灣土地銀行,,17007000000,43753000000,60761000000,15437000000,30696000000,46132000000,1570000000,13057000000,14629000000,0
9609,玉山商業銀行,,19267000000,51829000000,71096000000,11512000000,28055000000,39567000000,7755000000,23774000000,31529000000,1
9609,合作金庫商業銀行,,31411000000,81034000000,112446000000,25603000000,66744000000,92347000000,5808000000,14290000000,20099000000,0
9609,中華開發工業銀行,,1218000000,10544000000,11763000000,534000000,864000000,1398000000,684000000,9680000000,10365000000,1
9609,大眾商業銀行,,12437000000,25988000000,38425000000,8672000000,18416000000,27087000000,3765000000,7572000000,11338000000,0
9609,兆豐國際商業銀行,,155784000000,327783000000,483567000000,77307000000,145156000000,222463000000,78477000000,182627000000,261104000000,1
9609,陽信商業銀行,,1274000000,5568000000,6842000000,1136000000,5322000000,6458000000,138000000,246000000,384000000,0
9609,高雄銀行,,2014000000,4202000000,6216000000,1803000000,3517000000,5319000000,211000000,685000000,897000000,0
9609,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
9609,華僑商業銀行,,20894000000,29639000000,50534000000,11753000000,14888000000,26641000000,9141000000,14751000000,23893000000,0
9609,萬泰商業銀行,,1823000000,2222000000,4045000000,1263000000,2172000000,3435000000,560000000,50000000,610000000,0
9609,日盛國際商業銀行,,5232000000,8389000000,13621000000,4480000000,6017000000,10497000000,752000000,2372000000,3124000000,1
9609,上海商業儲蓄銀行,,47901000000,86472000000,134373000000,19420000000,38249000000,57669000000,28481000000,48223000000,76704000000,0
9609,渣打國際商業銀行,,20298000000,19352000000,39649000000,18393000000,16200000000,34593000000,1905000000,3152000000,5056000000,0
