年月,銀行,銀行英文,全行外匯活期存款,全行外匯定期存款,全行總額,國內外匯活期存款,國內外匯定期存款,國內總額,海外外匯活期存款,海外外匯定期存款,海外總額,金控註記
9806,京城商業銀行,,2107000000,4456000000,6562000000,1963000000,3734000000,5697000000,144000000,722000000,865000000,0
9806,臺灣工業銀行,,1394000000,7895000000,9289000000,936000000,5444000000,6380000000,458000000,2451000000,2909000000,0
9806,臺灣中小企業銀行,,39952000000,49994000000,89947000000,27330000000,32537000000,59868000000,12622000000,17457000000,30079000000,0
9806,台北富邦銀行,,54247000000,92468000000,146715000000,45381000000,75152000000,120533000000,8866000000,17316000000,26182000000,1
9806,華泰商業銀行,,634000000,1099000000,1733000000,620000000,1083000000,1703000000,14000000,16000000,30000000,0
9806,花旗,,16808000000,23350000000,40158000000,9167000000,11637000000,20805000000,7641000000,11713000000,19353000000,0
9806,安泰商業銀行,,8182000000,13807000000,21988000000,7650000000,11007000000,18657000000,532000000,2800000000,3331000000,0
9806,臺灣新光商業銀行,,4603000000,13442000000,18045000000,3845000000,12068000000,15913000000,758000000,1374000000,2132000000,1
9806,聯邦商業銀行,,5692000000,19929000000,25621000000,4160000000,15167000000,19327000000,1532000000,4762000000,6294000000,0
9806,大台北商業銀行,,0,0,0,0,0,0,0,0,0,0
9806,永豐商業銀行,,65901000000,79820000000,145721000000,29197000000,31458000000,60655000000,36704000000,48362000000,85066000000,1
9806,三信商業銀行,,266000000,660000000,926000000,237000000,647000000,884000000,29000000,13000000,42000000,0
9806,板信商業銀行,,2049000000,3879000000,5928000000,1578000000,3148000000,4726000000,471000000,731000000,1202000000,0
9806,元大商業銀行,,8247000000,16924000000,25171000000,6619000000,11501000000,18120000000,1628000000,5423000000,7051000000,1
9806,外國銀行在台分行,,287020000000,317560000000,604580000000,200705000000,168697000000,369402000000,86315000000,148863000000,235178000000,0
9806,第一商業銀行,,110737000000,172802000000,283539000000,65464000000,97701000000,163165000000,45273000000,75101000000,120374000000,1
9806,國泰世華商業銀行,,42540000000,87291000000,129831000000,34040000000,53419000000,87460000000,8500000000,33872000000,42371000000,1
9806,華南商業銀行,,103696000000,127861000000,231558000000,70804000000,83182000000,153986000000,32892000000,44679000000,77572000000,1
9806,中國信託商業銀行,,120826000000,151302000000,272128000000,64945000000,51930000000,116875000000,55881000000,99372000000,155253000000,1
9806,台新國際商業銀行,,47911000000,76610000000,124521000000,32837000000,49827000000,82664000000,15074000000,26783000000,41857000000,1
9806,遠東國際商業銀行,,8311000000,41181000000,49493000000,6629000000,15676000000,22305000000,1682000000,25505000000,27188000000,0
9806,臺灣土地銀行,,19570000000,52695000000,72265000000,17555000000,38350000000,55906000000,2015000000,14345000000,16359000000,0
9806,玉山商業銀行,,35720000000,56736000000,92456000000,21722000000,36919000000,58641000000,13998000000,19817000000,33815000000,1
9806,合作金庫商業銀行,,52069000000,112080000000,164149000000,41345000000,89005000000,130349000000,10724000000,23075000000,33800000000,0
9806,中華開發工業銀行,,2117000000,12442000000,14559000000,1116000000,913000000,2029000000,1001000000,11529000000,12530000000,1
9806,台中商業銀行,,4143000000,7353000000,11496000000,2890000000,6125000000,9014000000,1253000000,1228000000,2482000000,0
9806,慶豐商業銀行,,1692000000,1969000000,3662000000,404000000,893000000,1297000000,1288000000,1076000000,2365000000,0
9806,兆豐國際商業銀行,,221290000000,334270000000,555560000000,106595000000,135068000000,241663000000,114695000000,199202000000,313897000000,1
9806,彰化商業銀行,,73062000000,114850000000,187912000000,48674000000,67611000000,116285000000,24388000000,47239000000,71627000000,1
9806,陽信商業銀行,,2653000000,4620000000,7273000000,1685000000,4347000000,6032000000,968000000,273000000,1241000000,0
9806,高雄銀行,,2186000000,5896000000,8082000000,1835000000,3863000000,5698000000,351000000,2033000000,2384000000,0
9806,中國輸出入銀行,,0,0,0,0,0,0,0,0,0,0
9806,大眾商業銀行,,11535000000,21011000000,32545000000,7635000000,12291000000,19926000000,3900000000,8720000000,12619000000,0
9806,萬泰商業銀行,,1691000000,1508000000,3198000000,1576000000,1506000000,3082000000,115000000,2000000,116000000,0
9806,日盛國際商業銀行,,5505000000,5779000000,11284000000,4548000000,5190000000,9739000000,957000000,589000000,1545000000,1
9806,上海商業儲蓄銀行,,64841000000,85067000000,149908000000,23406000000,29489000000,52895000000,41435000000,55578000000,97013000000,0
9806,臺灣銀行,,71272000000,325696000000,396968000000,59201000000,262217000000,321418000000,12071000000,63479000000,75550000000,1
9806,渣打國際商業銀行,,61386000000,36189000000,97575000000,52705000000,26426000000,79130000000,8681000000,9763000000,18445000000,0
